,answer,clue,couple_occurencies
529,SPIRITOFSTLOUIS,"Craft at the Smithsonian, with ""The""",2
530,SRINVESTIGATION,Monica Lewinsky inquiry*,1
531,SSPANGLEDBANNER,Country song*,1
532,SSVANDINESBBGUN,Mystery writer's air rifle?,2
533,STANDARDBEARERS,Flag carriers,4
534,STANDONCEREMONY,Be ultraformal,3
535,STANDONCEREMONY,Demand due observance of protocol,2
536,STANDUPANDCHEER,1933 Shirley Temple film,2
537,STARSANDSTRIPES,"LUMINARIES, BANDS",3
538,STARSANDSTRIPES,Old Glory,24
539,STEAMBOATWILLIE,First cartoon with sound,3
540,STITCHTORNSOCKS,Darn!,3
541,STOPSWEATINGTHE,"With 60A & 9A, ""Lighten up!""",1
542,STRAIGHTFORWARD,HONEST,1
543,STREISANDBALLAD,PEOPLE,2
544,STUNHIREDZIPRAY,Four more guns,2
545,SUNRISESERENADE,Frankie Carle theme song,1
546,SUSANSAINTJAMES,"She played Kate on ""Kate & Allie""",3
547,SUSPICIOUSMINES,Where buried explosives which may still be active?,3
548,SWEDISHATHLETES,17A and 36A,2
549,SWEDISHMEATBALL,Party tidbit,2
550,TAKEAFLYINGHIKE,Get lost!,1
551,TAKEMYWORDFORIT,Really!,3
552,TAKETARPRACTICE,Rehearse with the roofers?,3
553,TEENAGEMAGAZINE,17? ____,2
554,TEENAGEMAGAZINE,?????,1
555,THEARTOFTHEDEAL,Tinhorn's manual?,1
556,THEFOURTHOFJULY,Flag flying time,1
557,THEIRSOUGHTTOBE,Beginning of a quip,3
558,THELADYISATRAMP,Frank Sinatra classic,1
559,THEMANANDTHESEA,Book about Cousteau?,2
560,THEMARXBROTHERS,Minnie's boys,1
561,THEMIAMIGERALDO,Incendiary paper?,2
562,THEMYSTERYOFMRX,1934,2
563,THESUNSHINEBOYS,Play by Neil Simon,1
564,THEWEIRDSISTERS,"Sinister ""Macbeth"" trio",3
565,THEWILDWILDTSEW,Robert Conrad series,2
566,THEYMETINBOMBAY,1941,2
567,THIRTYINPOMPEII,XXX,3
568,THOMASJEFFERSON,First secretary of state,3
569,THREELEGGEDRACE,Picnic competition,4
570,THREETIMESALADY,Megahit for the Commodores,1
571,TICTACTOEWINNER,XXX,3
572,TINYTIMCRATCHIT,Seasonal visitor,2
573,TIPOFTHEICEBERG,The part that shows,3
574,TOSSEDANDDENRUT,Slept fitfully,2
575,TOTHEGRINDSTONE,"Success is putting your ""knows"" ...",3
576,TRAFFICANDKLIEG,LIGHTS!,2
577,TROUBLEDWATTERS,Running Back Ricky,1
578,TRUMANSOPPONENT,DEWEY,2
579,TRYALITTLEARDOR,If at first you don't succeed ...,3
580,TURNTHEOTHEREYE,Ignore it!,1
581,TWELVETONEMUSIC,It was introduced by Arnold Schoenberg,1
582,TWENTYFOURHOURS,All day long,1
583,UMPTEENARBITERS,Scads of strike-callers?,1
584,UNCOMPLICATEDLY,Cut and dried,2
585,UNFRIENDLYSIDES,TITLE?,3
586,USNATIONALPARKS,This puzzle's theme,3
587,VERYSHORTFLIGHT,HOP,2
588,VIGODACHARACTER,FISH,2
589,VIOLINHOLESHAPE,"F, on a fiddle",3
590,WAITINGFORLEFTY,Play about a New York cab strike,3
591,WALKININTHESAND,Remember (__) (1964 Shangri-Las' hit),3
592,WASHINGTONPASTE,Sticky paper?,2
593,WATCHEVERYPENNY,Act thriftily,3
594,WEATHERTHESTORM,Scrape through,1
595,WINDWARDISLANDS,Barbados' chain,3
596,WORKINFORTHEMAN,Roy Orbison tune,3
597,WRANGELLSTELIAS,Glacier site; the largest of the 17A,3
598,YELLOWSUBMARINE,Beatles transportation?,1
599,YOUCANBELIEVEME,HONEST!,1
600,YOUREAGRANDFLAG,Standard compliment?,2
601,ABSENCEOFMALICE,1981 movie starring our subject,2
602,AFACEINTHECROWD,Andy Griffith film,2
603,AFGHANISTANGOLA,United Nations,2
604,AFTERMISSINGTHE,Start of a quip,1
605,AGGRAVATEDASALT,Kitchen crime?,2
606,AHEADOFTHETIMES,Before hand,2
607,AHOPEFULLAUNDRY,Quip start,1
608,AINTYOUHOTSTUFF,"WELL, LADIDA!",2
609,AIRCONDITIONERS,Mod appliances,2
610,AIRCONDITIONING,It makes summers livable,2
611,AIRCONDITIONING,State of the temperature?,2
612,AIRCRAFTCARRIER,Floating runway,1
613,AIRCRAFTCARRIER,Navy vessel used in Persian Gulf,2
614,ALIVEANDKICKING,WELL,2
615,AMBASSADORSHIPS,Overseas appointments,2
616,ANCESTORWORSHIP,Admiration of past generations,2
617,ANDTELLTHEFACTS,End of quote,2
618,ANOPERATUNETIME,What's the fat lady waiting for?,1
619,ANTARCTICCIRCLE,Near the South Pole,2
620,APERFECTDIAMOND,Engagement sealer,2
621,APPLEBROWNBETTY,Dessert for 48A,2
622,AROUNDTHECORNER,Coming soon,3
623,ASIDEWAYSGLANCE,What the nine clues in this puzzle all require,1
624,ATEHARMONYGRITS,How the fat lady got her figure,1
625,AUTUMNLANDSCAPE,Chinese India ink picture,2
626,BALLROLLANDLINE,Hard followers,1
627,BARBEROFSEVILLE,"Rossini opera, with ""The""",8
628,BEHINDTHESCENES,Out of sight,3
629,BEINGWISHYWASHY,End of quip,1
630,BERMUDATRIANGLE,In the Western Atlantic,2
631,BESTFOOTFORWARD,Lucille Ball film,2
632,BLAZEDNEWTRAILS,Was extremely innovative,1
633,BOULDERCOLORADO,City at the foot of the Flatiron Range,2
634,BOUNCESBACKFROM,Quickly recovers,1
635,BREAKBREAKBREAK,Young Tennyson's cry during a too-long class?,1
636,BRIGHTASABUTTON,SMART,1
637,BROOKLYNDODGERS,Theme of this puzzle,2
638,BUCKINGHAMSHIRE,Location of 26A,2
639,CABBAGEPATCHKID,Garden-variety toy?,1
640,CANDYROCKANDTOP,Hard followers,1
641,CANYONTOURSTAND,Ain't it grand? x 3,2
642,CASHCIDERANDHAT,Hard followers,1
643,CASINOEXECUTIVE,TRUMP,1
644,CATANDTHEFIDDLE,"1934 Kern-Harbach operetta, with ""The""",2
645,CETERANOONEARNO,Peters,2
646,CHANNELTHIRTEEN,PBS channel in many places,2
647,CHOCOLATEECLAIR,Dessert tray item,1
648,CHOCOLATEKISSES,Hershey's favorite,2
649,CHOPOFFTHESHELL,"But, with what?",2
650,CLEANASAWHISTLE,Spotless,12
651,CLEVELANDCLINIC,Ohio medical institution,2
652,CLOSEOFBUSINESS,"Stock trading deadline, as on Wall Street",1
653,CLOUDCUCKOOLAND,Realm of fantasy,2
654,CMONQUITKIDDING,GET REAL!,2
655,COMEDIANLARAINE,NEWMAN,2
656,COOLASACUCUMBER,CRISPY COOL,1
657,COSMETOLOGYEXAM,Part 2 of quip,1
658,CRUSHINGVICTORY,SLAM,1
659,DAMEREBECCAWEST,English novelist,2
660,DASHIELLHAMMETT,The Thin Man author,2
661,DAVYJONESLOCKER,"Ocean floor, to a pirate",2
662,DEADASADOORNAIL,INOPERATIVE,1
663,DISTURBTHEPEACE,"Use a power mower at 6 A.M., say",1
664,DOGCATCHERSPREY,MUTT,2
665,DOGDAYAFTERNOON,1975 Al Pacino film,5
666,DOINGWHATSRIGHT,Correcting one's mistakes,2
667,DONTWORRYBOUTME,Favorite?,2
668,DOTHERIGHTTHING,Act responsibly,2
669,DOUGHNUTTOPPING,SPRINKLES,2
670,DOWNTOTHEGROUND,Thoroughly,2
671,DRILLINSTRUCTOR,Basic-trainer,2
672,DRINKDRINKDRINK,Student Prince's cry after a too-hot pepper?,1
673,DROPINTHEBUCKET,Trifling sum,2
674,ELECTRICCOMPANY,PBS show (The),2
675,ERNESTHEMINGWAY,Award-winning author of 17A,2
676,ESSAYISTFRANCIS,BACON,2
677,ESSENTIALLUXURY,EXTRA NEEDS?,2
678,FALKGRAVESFINCH,Peters,2
679,FALLTOTHEGROUND,"Descend, as a leaf",2
680,FASTEDDIEFELSON,Oscar-winning role for Paul Newman,2
681,FEDERALESPRESSO,Overnight service?,2
682,FIERYBIRDOFMYTH,PHOENIX,2
683,FONDABOYLELORRE,Peters,2
684,FORTYNINERJERRY,RICE,1
685,FRUITOFTHEMONTH,Thoughtful gift,2
686,GLOBEFLEECERULE,Golden,2
687,GOINGONVACATION,Getting away,1
688,GOLDENDELICIOUS,Snack for 48A,2
689,GRAPENUTSFLAKES,BREAKFAST ITEM,2
690,GUNSMOKESDILLON,MATT,2
691,HAIRCONDITIONER,"FLEX, for one",2
692,HALSOFMONTEZUMA,Dutch painter of marine subjects?,1
693,HANSELANDGRETEL,Humperdinck opera,3
694,HEALTHYASAHORSE,So robust,2
695,HEARTBREAKHOTEL,David Keith film,2
696,HELENHERRONTAFT,"White House ""RATHER TEFLON HEN?""",2
697,HELENWILLSMOODY,Winner of 48 Wimbledon titles,2
698,HIGHBALLGLASSES,Bartender's needs,1
699,HISREPUTATIONAS,"Quip, part 3",1
700,HITTINGTHESAUCE,Adding marinara?,3
701,HOLDINGTHEFLOOR,Filibustering,2
702,HOLEINTHEGROUND,WELL,2
703,ICECREAMHOLDERS,CONES,2
704,IDOIDOIDOIDOIDO,1976 Abba song,2
705,IDONTWRITEHUMOR,Start of a Rogers quote,2
706,INFIELDERSGLOVE,MITT,2
707,INPROPERFASHION,WELL,2
708,INTHENEARFUTURE,SOON,2
709,ITHAWWHATYOUDID,Heating up a friend's frozen casserole?,2
710,ITSYBITSYSPIDER,Character in children's poetry,2
711,IWENTFORBAROQUE,Bach explains his success in musical composition,1
712,JAPANESESANDMAN,Tokyo sleepgiver,2
713,JERRYLEWISFILMS,Theme of this puzzle,1
714,JESSICAFLETCHER,Role starring 57A,2
715,JOHNNYAPPLESEED,Mr. Chapman,2
716,KNUCKLESANDWICH,"Street weapon, perhaps",1
717,LADYBRETTASHLEY,Character in 17A,2
718,LAVENDERSACHETS,Drawer scenters,1
719,LEFTTHEBUILDING,No longer available for autographs,2
720,LETTHEREBELIGHT,First words,2
721,LISTENTOTHEWARM,Book of poetry by Rod McKuen,1
722,LOBSTERSANDWICH,Maine delicacy,2
723,LOBSTERTAILSCAR,Homarus hunts hatchback,1
724,LOVEANDMARRIAGE,Favorite?,2
725,MADAMEPOMPADOUR,Stylistic persona?,1
726,MAKEDOVESAPPEAR,Something a magician might do,2
727,MAKINGTHEMOSTOF,Getting all you can,2
728,MAMIEEISENHOWER,"White House ""MINE AWESOME HEIR?""",2
729,MARIANLIBRARIAN,Nuptial note on-Harold Hill's calendar?,2
730,MARRIEDTOTHEMOB,1988 Michelle Pfeiffer film,4
731,MARTHASVINEYARD,"Where ""Jaws"" was shot",2
732,MARYTODDLINCOLN,"White House ""MIND CONTROL LADY?""",2
733,MASTERTHEFTISLE,Ain't it grand? x 3,2
734,MAZURKAINAMINOR,Chopin opus,2
735,MEDICALEXPENSES,Legitimate deduction,2
736,MEETMEINSTLOUIS,Judy Garland film,1
737,MIDAIRCOLLISION,When a rocket meets a rocket,2
738,MINUTEMAIDJUICE,Brand-name drink,2
739,MNGOVERNORJESSE,VENTURA,1
740,MOISTTOWELETTES,Barbeque rib-eater's need?,2
741,MONTELESTHERJOE,FINAL THREE,2
742,MOONANDSIXPENCE,"Maugham work (with ""The"")",2
743,MOUSETHATROARED,"1959 Peter Sellers film, with ""The""",2
744,MOVIESTARCLAUDE,RAINS,2
745,MSGLORIASTEINEM,"Playboy Bunny, early on",2
746,NATTERINGNABOBS,Stylized persona?,1
747,NAUGHTYMARIETTA,Victor Herbert musical,2
748,NEWTONFOUNDLAND,Discovery of Sir Isaac?,1
749,NEWYORKMETROBIN,VENTURA,1
750,NICARAGUATEMALA,United Nations,2
751,NICKELSANDDIMES,Trifling sum,2
752,NIGHTATTHEOPERA,"Marx Brothers classic, with ""A""",1
753,NOATHEISTSINTHE,Middle of quote,2
754,NOVELISTMURDOCH,IRIS,4
755,NUTCRACKERSUITE,Tchaikovsky favorite,4
756,OBSERVATIONDECK,Good vantage point,3
757,ONCONDITIONTHAT,State of the terms?,2
758,ONETOUCHOFVENUS,Pat from de Milo?,2
759,OPPORTUNITYMEAN,Golden,2
760,OVERCOMPENSATES,Acts excessively,2
761,OWNERTRULYEARNS,"Quip, part 2",1
762,PACKINGONESBAGS,Preparing a getaway,2
763,PARADEONESWARES,Act ostentatiously,1
764,PAULAPOUNDSTONE,TV comedienne,1
765,PETDETECTIVEACE,VENTURA,1
766,PIANOPRIZETOTAL,Ain't it grand? x 3,2
767,PLUMASSIGNMENTS,Ideal work,1
768,POSITIONOFPOWER,"CEO, e.g",1
769,PRENUPTIALGALAS,SHOWERS,2
770,PRESTIDIGITATOR,Illusionist,2
771,PRICKUPONESEARS,Listen carefully,2
772,PRIESTJOHNHENRY,NEWMAN,2
773,PROUDASAPEACOCK,So confident,2
774,PROUDASAPEACOCK,SELF-SATISFIED,1
775,PUBLISHORPERISH,Professor's issue,1
776,PUTTINGONTHEDOG,Acting ostentatiously,1
777,QUICKDRAWMCGRAW,Hanna-Barbera toon,2
778,RADIOENTHUSIAST,HAM,2
779,RAKINGINTHECASH,Successful in business,2
780,RAPIDSHOTELSLAM,Ain't it grand? x 3,2
781,RAYMONDCHANDLER,The Big Sleep author,2
782,REDWHITEANDBLUE,Color combo,2
783,RHINEONTHEWATCH,1943 Davis/Lucas movie flips around?,2
784,ROBINROGERTREAT,FIRST THREE,2
785,ROCKOFGIBRALTAR,Iberian Peninsula formation,2
786,RODPARACHUTEAGE,Golden,2
787,ROOTEDTOTHESPOT,Mesmerized,1
788,SAWAWOMANINHALF,Something a magician might do,3
789,SCREENACTORPAUL,NEWMAN,2
790,SELLERSFRAMPTON,Peters,2
791,SHARPTONDRESSER,Activist Al's bureau?,1
792,SHIPOFTHEDESERT,Camel,9
793,SHIVERMETIMBERS,Pirate's exclamation,5
794,SHOTGUNWEDDINGS,Forced unions?,2
795,SILVERJADEPLANT,Happiness Tree,1
796,SINGINGTELEGRAM,Melodious birthday greeting,1
797,SINGININTHERAIN,Gene Kelly musical,1
798,SLIPOFTHETONGUE,Misstatement,2
799,SLIPPERYWHENWET,Like soap in the shower?,2
800,SOAKEDTOTHESKIN,Possible dunk-tank result?,2
801,SONGWRITERRANDY,NEWMAN,2
802,SOUTHAFRICANADA,United Nations,2
803,SPIRALSTAIRCASE,Foyer feature,1
804,SPLITPEAWITHHAM,SOUP,2
805,SPOKENANDBOILED,Soft followers,2
806,SPOTSELLANDBALL,Soft followers,2
807,SPREADITONTHICK,Flattered excessively,2
808,STANDANDDELIVER,1988 film about calculus,1
809,STOODONESGROUND,Declined to move,1
810,STOPMAKINGSENSE,Talking Heads hit album and concert movie,1
811,STRUTSONESSTUFF,Acts ostentatiously,1
812,STUBBORNASAMULE,So obstinate,2
813,SUBMARINECHASER,Foe of a U-boat,1
814,SUMMERINTHECITY,Lovin' Spoonful hit,4
815,SUNNYSIDEUPEGGS,Fried treat,2
816,SUSHIBARREGULAR,RICE,1
817,SWEETHEARTROSES,Valentine flowers,2
818,SWINDLERSVICTIM,MARK,1
819,TAKECENTERSTAGE,Become the focus of attention,3
820,TAKINGNOCHANCES,Being careful,2
821,TAKINGTOTHEROAD,Starting a getaway,1
822,TEXASUNIVERSITY,RICE,2
823,THANKSGIVINGDAY,T?,3
824,THEBOYSOFSUMMER,Another book starring 17A,2
825,THECOLOROFMONEY,"1986 sequel to ""The Hustler""",2
826,THEENDOFTHELINE,"That's all, folks!",2
827,THEFATLADYSINGS,"That's all, folks!",2
828,THEFINALCURTAIN,"That's all, folks!",2
829,THEIBSTONEHOUSE,Residence of 17A,2
830,THEIRFINESTHOUR,Winston's words,2
831,THELADYISATRAMP,Favorite?,2
832,THEPELICANBRIEF,1993 Denzel Washington film,2
833,THEREIGNINSPAIN,"l474-l504, to Ferdinand and Isabella?",1
834,THESUNALSORISES,The American title,2
835,THETARDYSTUDENT,Part 3 of quip,1
836,THETHINKINGREED,Novel by 17A,2
837,THEYREATTHEPOST,Pre-race words,2
838,THINKINGFEELING,Concentration?,2
839,THREEFACESOFEVE,"Arden in a triple mirror? (with ""The"")",2
840,THROUGHTHEYEARS,Memories and memories...,2
841,TONGUEANDGROOVE,Carpentry joint,1
842,TOOKAMAKEUPTEST,End of quip,1
843,TOTHEGRINDSTONE,NOSE,2
844,TOUCHANDHEARTED,Soft followers,2
845,TRACTORTRAILERS,Trucking units,1
846,TRAFALGARSQUARE,In London,2
847,TRAMPTRAMPTRAMP,Civil War hobo alert?,1
848,TROUBLESHOOTERS,Problem solvers,2
849,TURKEYLEFTOVERS,T?,3
850,TVREMOTECONTROL,Changer in a change land?,2
851,TWOFORTHESEESAW,Twins at the playground?,2
852,UNCONDITIONALLY,State of the possibilities?,2
853,UNDERCOVERAGENT,Spy,6
854,UPINCENTRALPARK,Romberg musical,1
855,USGYMNASTICTEAM,The Magnificent Seven,2
856,USINGYOURNOODLE,Adding pasta strips?,3
857,VANESSAPAULANDY,THREE MORE,2
858,WAISTMANAGEMENT,Middle class?,2
859,WALKTHEPLANKTON,Take out the algae?,1
860,WEBPAGEFEATURES,LINKS,2
861,WHATCHAMACALLIT,GIZMO,2
862,WILLAMETTERIVER,Northward flowing stream along the Oregon Trail,2
863,WILLIAMOFORANGE,Dutch husband of Mary of England,2
864,YODASAPPRENTICE,LUKE,1
865,AFAREWELLTOARMS,1932 Gary Cooper film,2
866,AFAREWELLTOARMS,Venus' lament?,1
867,AGAINSTTHECLOCK,With a deadline,1
868,BARNUMANDBAILEY,PARTNERS,2
869,BASEBALLMANAGER,Berra or Hodges,2
870,BLACKJACKTABLES,21 areas,2
871,BOULDERCOLORADO,Rocky Mountain city,2
872,BUFFYHILDEGARDE,Bosom Buddies,2
873,CALVINANDHOBBES,PARTNERS,2
874,CANDYANDFLOWERS,Gifts for February 14th,1
875,CHOCOLATEMOUSSE,DESSERT,1
876,CLEANUPYOURROOM,Command from parents,1
877,DAPHNEJOSEPHINE,Some Like it Hot musicians,2
878,DIDTHEEARTHMOVE,Frequent comment on the San Andreas Fault?,2
879,DISNEYEMPLOYEES,DRAWERS,1
880,DIVESTINKCHERRY,THREE,3
881,DOROTHYMICHAELS,Tootsie,2
882,DOUBLEORNOTHING,Betting option,2
883,DUALCITIZENSHIP,Multiple allegiance,3
884,EDWINADOUBTFIRE,Robin Williams role,2
885,EXCELLENTCHOICE,Waiter's response,1
886,FULLMETALJACKET,Kubrick film,1
887,GENERALHOSPITAL,Army doc?,2
888,GOODBYECOLUMBUS,1969 Ali MacGraw film,2
889,GOODBYECOLUMBUS,Isabella's last words?,1
890,GOVERNMENTISSUE,Try reading this!,1
891,HANSELANDGRETEL,PARTNERS,2
892,HARLOWANDSEBERG,JEANS,1
893,HENRYAKISSINGER,Source of the quote,1
894,HILLSTREETBLUES,'80s TV drama,2
895,HOPALONGCASSIDY,Topper's rider,1
896,HOURGLASSFIGURE,Desirable shape,1
897,IDEALCONDITIONS,"The best time for flying, weather-wise",1
898,INDEPENDENCEAVE,D C address of the Library of Congress,1
899,KANSASCITYKITTY,Song about a Sunflower State feline?,1
900,LEAVINGLASVEGAS,1995 Nicolas Cage film·,1
901,LEAVINGLASVEGAS,Exiting a Nevada city?,1
902,LOOKTHEOTHERWAY,Neglect purposefully,3
903,MEXICANSTANDOFF,Impasse,4
904,MINDYOURMANNERS,Command from parents,2
905,MRANDMRSAMERICA,Couple always mentioned by Walter Winchell,1
906,ONEARMEDBANDITS,Casino staples,2
907,OTHERTENPERCENT,More of a quote by 36A,1
908,PARTOFAPLATYPUS,Bill,1
909,PICKOFTHELITTER,Cream of the crop,2
910,POLITICIANSMAKE,More of a quote by 36A,1
911,PURCHASEANOTHER,More of quip,1
912,RESTAURANTCHECK,Bill,2
913,RICHARDHENRYLEE,Patriot signer of the Declaration of Independence,1
914,SEEALLTHESIGHTS,Act like a tourist,1
915,SMOKEANDMIRRORS,Magician's aids,1
916,STANDUPSTRAIGHT,Command from parents,1
917,STAREDINTOSPACE,Fixed one's gaze on nothing,1
918,STRAWBERRYTARTS,DESSERT,1
919,THELMAANDLOUISE,PARTNERS,2
920,THEPERFECTSTORM,Movie starring Clooney / Wahlberg / Lane,1
921,THOMASJEFFERSON,Author of the Declaration of Independence,1
922,TWOLANEBLACKTOP,James Taylor cult flick,2
923,VANILLAICECREAM,DESSERT,1
924,WANTTODOITAGAIN,Request to one who's done a sloppy job?,2
925,WASIGREATORWHAT,Alexander's epitaph?,2
926,WASITGOODFORYOU,Query to diner at health-food restaurant?,2
927,WATCHONTHERHINE,1941 Lillian Hellman play,5
928,WEARINGTHEPANTS,Showing who's boss,1
929,YELLOWBRICKROAD,It may be followed,2
930,ANNIKASORENSTAM,Women's Open player,1
931,BARGAINCAMPHOME,Strike force?,1
932,BERMUDATRIANGLE,Where aircraft vanished?,1
933,BOULDERCOLORADO,Where the NCAA Buffaloes play,1
934,CARDINALOCONNOR,Former New York prelate,1
935,CRABCLAWSROBBER,Hardshell hits heister?,1
936,DARKREDPIGMENTS,LAKES?,1
937,FISHSTICKSUPCOP,Fluke flattens flatfoot?,1
938,LAWSUITORWAGERS,ACTIONS!,1
939,LOBSTERTAILSCAR,Homarus hunts hatchback?,1
940,PEARLHARBORYEAR,1942? _____,1
941,THEMARXBROTHERS,Funny team,1
942,BUTWHATWEFINISH,Success is judged not by what we start ...,1
943,HALSOFMONTEZUMA,Dutch painter of Aztec subjects?,1
944,IVYLEAGUESCHOOL,One of an elite group,1
945,LEAVINGLASVEGAS,1995 Nicolas Cage film,1
946,ONEMOMENTINTIME,Hit by 39&41A,1
947,STATEUNIVERSITY,Tax-supported institution,1
948,SWEDISHMEATBALL,Delectable orb,1
949,THEREIGNINSPAIN,"1474-l504, to Ferdinand and Isabella?",1
950,TWOYEARCOLLEGES,They award associate degrees,1
951,UPINCENTRALPARK,Haymes/Durbin musical,1
952,YOUGIVEGOODLOVE,See 17A,1
953,COURTJEWHAMSTER,Pitch woo at a yarmulke-wearing Habitrail resident?,1
954,DIACRITICALMASS,Big cluster of tildes and cedillas?,1
955,DIAGRAMCRACKERS,Figure out what Ritz and Goldfish are made of?,1
956,GOINGTOTHESALON,We can be pretty sloppy; maybe we'd appeal to more people after...,1
957,LATINMINXSASSES,Saucy senorita doesn't take any guff?,1
958,POSINGINPLAYBOY,"Look, I know it's a bit desperate, but we need the money and we do have a lot of riddles we could try...",1
959,SOMEWHEREINTIME,"Or perhaps if we class up our act before it's too late, we could find a new venue...",1
960,SUBWAYSEXTCRIES,"I didn't even think I could get service in this tunnel, but wow that was hot!, et al.?",1
961,WITHACLEANSLATE,"Well, maybe the Onion A.V. Club puzzle can start over...",1
962,BREAKALEGAHOLES,Good luck to cast members you can't stand?,1
963,CHEMICALPEELING,Cosmetic process used to smoothe,1
964,DEADTREEEDITION,Newsweek's last one ran 12/31/12,1
965,DICKSLASTRESORT,Restaurant chain where servers throw napkins at customers,1
966,DONTBEAHICKDEAD,"If you turn into a zombie, stay out of the damn boondocks -- brains are better in the city!",1
967,DRBENJAMINSPOCK,Children's author? (vaporizes 17-Across and melts 38-Across),1
968,GOBEYONDTHEPALE,Be really offensive,1
969,HOLYSHUCKINGFIT,"Oh hell no, that farmer de-husking corn just started convulsing and speaking in tongues!",1
970,JANEEYRELOOWIPE,TP in a Bronte novel?,1
971,LANGUAGEBARRIER,Obstacle to communication  ... or what separates this puzzle's top and bottom halves,1
972,LEESCRATCHPERRY,Titan of Jamaican dub production,1
973,MILLIONMANMARCH,Mall mass gathering of recent news,1
974,ORIGINALSOUPMAN,"Real name of the restaurant run by a ""Nazi"" on ""Seinfeld""",1
975,PACIFICSLANDERS,"The Mariana Trench sucks, and so on?",1
976,PHILLIPPHILLIPS,"Winner of Season 11 on ""American Idol""",1
977,PINESOLCOCKTAIL,Adult beverage that'll really clean you out?,1
978,PSYCHEDELICROCK,Genre at Woodstock (breaks 38-Across and crushes 51-Across),1
979,READLEFTTORIGHT,Like writing in a 27-Across script,1
980,RUNWITHSCISSORS,Break a basic kindergarten commandment (cuts 23-Across and decapitates 51-Across),1
981,SEPTENDECENNIAL,"Every seventeen years, and like my kinfolk's emergence (at which point we eventually catch up on the news)",1
982,SERIALIZEDDRAMA,"Breaking Bad, e.g.",1
983,SIRRONALDREAGAN,Knighted Gipper?,1
984,STINGSOPERATION,Hasbro dexterity game featuring singer-songwriter Gordon Matthew Thomas Sumner?,1
985,TEMPERAMENTTEST,Myers-Briggs equivalent for dogs,1
986,TFELOTTHGIRDAER,Like writing in many 44-Across scripts,1
987,THERESNOIINTEAM,Coach's cliche ... and a hint to this puzzle's theme,1
988,THORAXCOLLECTOR,Entomologist?,1
989,YOUBETTERYOUBET,The Who song that was the first to be played twice on MTV,1
990,AREDDEVELOPMENT,News item heading in the local communist paper?,1
991,ATURNOFTHESCREW,"Action that makes bad situations worse, and this puzzle's theme",1
992,AWLTHATGLITTERS,Sparkly leatherworking tool?,1
993,BENDOVERMRBABAR,Fletch imperative,1
994,BYPOPULARDEMAND,How some shows may be brought back,1
995,CHINESEDELIVERY,"Default dinner option on 12/24, in modern 17-Across, because everywhere else is closed",1
996,DIGOURMETALTONE,Check out the nifty guitar sound in this Judas Priest cover band we formed!?,1
997,DIRESTRATUSHITS,Some really bad Dodge collisions?,1
998,DOITTOMESHELDON,When Harry Met Sally imperative,1
999,DUDEWHERESMYCAR,83 minutes of Ashton Kutcher walking around a mall parking lot?,1
1000,GAMECONSOLATION,You can't win 'em all?,1
1001,GOLDSTAINSTYLER,"Nickname for the lead singer of Aerosmith, who keeps spilling glittery paint on himself?",1
1002,IKNEWHIMHORATIO,"Hamlet words of Act V, Scene I",1
1003,INJURYPRONATION,Type of inward rolling that causes a sprained ankle?,1
1004,JEWISHTRADITION,"Ordering 65-Across, then enjoying one of the theme answers in Liz Gorski's 12/24/14 puzzle, say",1
1005,KRISPYKREMATION,Chain offering funeral services by the dozen?,1
1006,MYGOUTSIDEALSAL,"This inflammatory joint disease I'm suffering from couldn't be more perfect, Mr. Mineo?",1
1007,NUNOFMYBUSINESS,Carmelite I hired?,1
1008,ORATIONHARDWARE,"Megaphone and soapbox, e.g.?",1
1009,PLACEBONYEKICKS,"Sugar pill that ""the Science Guy"" stops being addicted to?",1
1010,POUNDCAKEBATTER,"*Mixture with equal parts flour, butter, eggs, and sugar",1
1011,STUDENTERECTION,"Anatomical emergence in Biology, say?",1
1012,TABOOTYKECHARGE,"Credit card purchase a little kid was forbidden to make, but made anyway?",1
1013,TAOBEHTFFOHSELF,"Mail-order bride, perhaps?",1
